web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,,,,,,,,
1603699561-1952,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,5 Way Manual Treadmill,https://www.daraz.com.bd/products/5-way-manual-treadmill-i128682197-s1048526367.html?search=1,5 Way Manual Treadmill,17500,https://static-01.daraz.com.bd/p/3cae498fb7c8b6085f5568b8a313cb6d.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697425-1662,https://www.daraz.com.bd/,Exercise & Fitness,https://www.daraz.com.bd/exercise-fitness/,Chest Pull Expander3 in 1 - Black and Red,https://www.daraz.com.bd/products/chest-pull-expander3-in-1-black-and-red-i154246882-s1083316317.html?search=1,Chest Pull Expander3 in 1 - Black and Red,999,https://static-01.daraz.com.bd/p/faac2186c523560e5b9274693132af8a.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698793-1817,https://www.daraz.com.bd/,Cycling,https://www.daraz.com.bd/cycling/,New Fashion Sun Wind Protect Magic Scarf Skull Bicycle Bike Motorcycle Ski Heaear Neck Bandanas(PL180110),https://www.daraz.com.bd/products/new-fashion-sun-wind-protect-magic-scarf-skull-bicycle-bike-motorcycle-ski-heaear-neck-bandanaspl180110-i153390059-s1081814446.html?search=1,New Fashion Sun Wind Protect Magic Scarf Skull Bicycle Bike Motorcycle Ski Heaear Neck Bandanas(PL180110),631,https://static-01.daraz.com.bd/p/973299bb42e71dd5194e47ef223db7f4.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698874-1828,https://www.daraz.com.bd/,Cycling,https://www.daraz.com.bd/cycling/,Warm Thermal Gloves Winter Ski Snow Snowboard Mittens Touch Screen Waterproof Outdoor Activitives,https://www.daraz.com.bd/products/warm-thermal-gloves-winter-ski-snow-snowboard-mittens-touch-screen-waterproof-outdoor-activitives-i153236310-s1081604502.html?search=1,Warm Thermal Gloves Winter Ski Snow Snowboard Mittens Touch Screen Waterproof Outdoor Activitives,1101,https://static-01.daraz.com.bd/p/0b8e1924be967e5bb9e0ff5ce9342eb2.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696599-1564,https://www.daraz.com.bd/,Team Sports,https://www.daraz.com.bd/team-sports/,1 PCS Absorbent Billiard Gloves Three Fingers Spandex Cue Sport Glove Left Hand Billiard Cue Shooter Glove,https://www.daraz.com.bd/products/1-pcs-absorbent-billiard-gloves-three-fingers-spandex-cue-sport-glove-left-hand-billiard-cue-shooter-glove-i150028291-s1076428917.html?search=1,1 PCS Absorbent Billiard Gloves Three Fingers Spandex Cue Sport Glove Left Hand Billiard Cue Shooter Glove,75,https://static-01.daraz.com.bd/p/5085d2389c694fb21e0bc1902954a3f3.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696689-1586,https://www.daraz.com.bd/,Team Sports,https://www.daraz.com.bd/team-sports/,Toy Party Favors Kid Gift Loudspeaker Red/Blue/White 3Color Funny Voice Changer Amplifier Modifiers Speaker,https://www.daraz.com.bd/products/toy-party-favors-kid-gift-loudspeaker-redbluewhite-3color-funny-voice-changer-amplifier-modifiers-speaker-i152640150-s1080558766.html?search=1,Toy Party Favors Kid Gift Loudspeaker Red/Blue/White 3Color Funny Voice Changer Amplifier Modifiers Speaker,1218,https://static-01.daraz.com.bd/p/58da5c74c4c6785e2970aaf6a1e2f91c.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696215-1513,https://www.daraz.com.bd/,Fanshop,https://www.daraz.com.bd/fan-shop-collectibles/,PVC Keyring - Argentina,https://www.daraz.com.bd/products/pvc-keyring-argentina-i112700226-s1029714559.html?search=1,PVC Keyring - Argentina,30,https://static-01.daraz.com.bd/p/2ab3f4447845830dae30f4309737a115.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699479-1943,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,DK-15AL - Motorized Treadmill - 3.0 CHP - Grey,https://www.daraz.com.bd/products/dk-15av-motorized-treadmill-30-chp-grey-i113656844-s1030926948.html?search=1,DK-15AL - Motorized Treadmill - 3.0 CHP - Grey,47500,https://static-01.daraz.com.bd/p/baa2449c1515ed4c09e580f4c8ca494c.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698279-1721,https://www.daraz.com.bd/,Men Shoes & Clothing,https://www.daraz.com.bd/mens-sports/,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,https://www.daraz.com.bd/products/hig-qulaity-sneakers-men-casual-shoes-men-fashion-sneakers-fly-knit-light-weight-slip-on-men-i151324147-s1078410090.html?search=1,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,389,https://static-01.daraz.com.bd/p/9f0209adaf88f12bf8bcd7a938231853.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699572-1953,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,3way manual treadmill multifunction,https://www.daraz.com.bd/products/3way-manual-treadmill-multifunction-i131896662-s1052469000.html?search=1,3way manual treadmill multifunction,11900,https://static-01.daraz.com.bd/p/4903fde03980b2d9a0834d734a7932cc.jpg_720x720q75.jpg_.webp,3.9,,,,,,,,
1603696144-1497,https://www.daraz.com.bd/,Fanshop,https://www.daraz.com.bd/fan-shop-collectibles/,Fox 40 Classic Plastic Sports Referee Whistle - Red,https://www.daraz.com.bd/products/fox-40-classic-plastic-sports-referee-whistle-red-i124647591-s1044883614.html?search=1,Fox 40 Classic Plastic Sports Referee Whistle - Red,149,https://static-01.daraz.com.bd/original/d75057a64a66a286ce209560053fe0e6.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696549-1553,https://www.daraz.com.bd/,Camping & Hiking,https://www.daraz.com.bd/camping-hiking/,3 Color 3PCS Tassel Hammock Chair  Indoor Leisure Canvas Hammock Chair Solid Rope Outdoor Swing Nordic Style Minimalism Hanging Chair Yard Patio Porch With 2 Pillows,https://www.daraz.com.bd/products/3-color-3pcs-tassel-hammock-chair-indoor-leisure-canvas-hammock-chair-solid-rope-outdoor-swing-nordic-style-minimalism-hanging-chair-yard-patio-porch-with-2-pillows-i153296420-s1081686635.html?search=1,3 Color 3PCS Tassel Hammock Chair  Indoor Leisure Canvas Hammock Chair Solid Rope Outdoor Swing Nordic Style Minimalism Hanging Chair Yard Patio Porch With 2 Pillows,5245,https://static-01.daraz.com.bd/p/3a9607151fb9d8131b1d0100d96cd9df.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697996-1700,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,Folding Camping Stove Bracket Portable Stainless Steel Firewoods Oven Rack Picnic Cross Burner Stand,https://www.daraz.com.bd/products/folding-camping-stove-bracket-portable-stainless-steel-firewoods-oven-rack-picnic-cross-burner-stand-i153466716-s1081988496.html?search=1,Folding Camping Stove Bracket Portable Stainless Steel Firewoods Oven Rack Picnic Cross Burner Stand,3119,https://static-01.daraz.com.bd/p/30f0bc36656754642e35066949b1d321.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697200-1647,https://www.daraz.com.bd/,Exercise & Fitness,https://www.daraz.com.bd/exercise-fitness/,Power Twister 50 kg - Black,https://www.daraz.com.bd/products/power-twister-50-kg-black-i154240977-s1083308596.html?search=1,Power Twister 50 kg - Black,860,https://static-01.daraz.com.bd/original/3ffa1382028478accbec755e155d0d4e.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697873-1692,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,120KG Double/Single Person Hanging Hammock Protable Leisure Hammock Garden Swing Chair Sleeping Bed Portable Indoor Outdoor Camping Garden Hanging Chair 260x80CM/260x100CM/260x150CM,https://www.daraz.com.bd/products/120kg-doublesingle-person-hanging-hammock-protable-leisure-hammock-garden-swing-chair-sleeping-bed-portable-indoor-outdoor-camping-garden-hanging-chair-260x80cm260x100cm260x150cm-i153278231-s1081654954.html?search=1,120KG Double/Single Person Hanging Hammock Protable Leisure Hammock Garden Swing Chair Sleeping Bed Portable Indoor Outdoor Camping Garden Hanging Chair 260x80CM/260x100CM/260x150CM,1967,https://static-01.daraz.com.bd/p/9d578c6424f4c47e49b9a9e839207c9b.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697692-1679,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,For Outdoor Camping Picnic Travel Portable 4Pcs Set Foldable Cookware Set with 800mL Pot + Bowl + Cleaning Tool + Nylon Carrying Bag,https://www.daraz.com.bd/products/for-outdoor-camping-picnic-travel-portable-4pcs-set-foldable-cookware-set-with-800ml-pot-bowl-cleaning-tool-nylon-carrying-bag-i153254580-s1081642066.html?search=1,For Outdoor Camping Picnic Travel Portable 4Pcs Set Foldable Cookware Set with 800mL Pot + Bowl + Cleaning Tool + Nylon Carrying Bag,1103,https://static-01.daraz.com.bd/p/9391d78f88b474f948ca2abd13919c77.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698292-1723,https://www.daraz.com.bd/,Men Shoes & Clothing,https://www.daraz.com.bd/mens-sports/,Cotton Socks For Men,https://www.daraz.com.bd/products/cotton-socks-for-men-i150764355-s1077536710.html?search=1,Cotton Socks For Men,50,https://static-01.daraz.com.bd/p/8de9d9122334cfda173488c21af10f69.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699096-1876,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,"Yoga ball, Thicken Explosion-proof gym ball Pregnant women Slimming ball child balance Yoga ball Non-slip Pregnant woman Pilates Yoga ball (Color : #4, Size : 75CM)",https://www.daraz.com.bd/products/yoga-ball-thicken-explosion-proof-gym-ball-pregnant-women-slimming-ball-child-balance-yoga-ball-non-slip-pregnant-woman-pilates-yoga-ball-color-4-size-75cm-i148724411-s1074848377.html?search=1,"Yoga ball, Thicken Explosion-proof gym ball Pregnant women Slimming ball child balance Yoga ball Non-slip Pregnant woman Pilates Yoga ball (Color : #4, Size : 75CM)",1090,https://static-01.daraz.com.bd/p/1130991930218f25832f7e22abf5a3f3.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696901-1625,https://www.daraz.com.bd/,Racket Sports,https://www.daraz.com.bd/racket-sports/,Badminton Racket - Li-Ning,https://www.daraz.com.bd/products/badminton-racket-li-ning-i132248759-s1053122062.html?search=1,Badminton Racket - Li-Ning,800,https://static-01.daraz.com.bd/p/mdc/76a7b68aa2f5701e7d61fe4457e618ee.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696995-1634,https://www.daraz.com.bd/,Racket Sports,https://www.daraz.com.bd/racket-sports/,Yonex BG 65 Titanium String,https://www.daraz.com.bd/products/yonex-bg-65-titanium-string-i126411273-s1046496488.html?search=1,Yonex BG 65 Titanium String,104,https://static-01.daraz.com.bd/p/6aa79c369c0d8813ec62a51e600ff714.jpg_720x720q75.jpg_.webp,5,,,,,,,,
1603698735-1811,https://www.daraz.com.bd/,Cycling,https://www.daraz.com.bd/cycling/,Bracers Compression Bicycle Riding Non-Slip Breathable Half Finger Fitness Weightlifting Gloves Black Large,https://www.daraz.com.bd/products/bracers-compression-bicycle-riding-non-slip-breathable-half-finger-fitness-weightlifting-gloves-black-large-i153368033-s1081790040.html?search=1,Bracers Compression Bicycle Riding Non-Slip Breathable Half Finger Fitness Weightlifting Gloves Black Large,911,https://static-01.daraz.com.bd/p/d6eacc6628ba1f0391266f9c5027ff86.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698913-1836,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,Four Pieces Dumbbell Set With Two 10 inch Sticks - 10Kg - Blue and Silver Combo,https://www.daraz.com.bd/products/four-pieces-dumbbell-set-with-two-10-inch-sticks-10kg-blue-and-silver-combo-i132034786-s1052726712.html?search=1,Four Pieces Dumbbell Set With Two 10 inch Sticks - 10Kg - Blue and Silver Combo,1358,https://static-01.daraz.com.bd/p/056dc314e13882dfd58b2f37ade03dd6.jpg_720x720q75.jpg_.webp,3.9,,,,,,,,
1603698393-1747,https://www.daraz.com.bd/,Men Shoes & Clothing,https://www.daraz.com.bd/mens-sports/,Black Sneakers man new design fabrics shoes with high lace up design and rubber material soul,https://www.daraz.com.bd/products/black-sneakers-man-new-design-fabrics-shoes-with-high-lace-up-design-and-rubber-material-soul-i149254608-s1075560615.html?search=1,Black Sneakers man new design fabrics shoes with high lace up design and rubber material soul,490,https://static-01.daraz.com.bd/p/0ad5d034d825639e4012e35d3a8c494e.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698966-1849,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,Steel Dumbbell,https://www.daraz.com.bd/products/steel-dumbbell-i128272767-s1052850127.html?search=1,Steel Dumbbell,1550,https://static-01.daraz.com.bd/p/938215252b312894914056f26ff6d4dd.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696114-1489,https://www.daraz.com.bd/,Fanshop,https://www.daraz.com.bd/fan-shop-collectibles/,Fox 40 Classic Plastic Sports Referee Whistle - Black,https://www.daraz.com.bd/products/fox-40-classic-plastic-sports-referee-whistle-black-i126642516-s1046713127.html?search=1,Fox 40 Classic Plastic Sports Referee Whistle - Black,209,https://static-01.daraz.com.bd/original/5528eb34a98c0bd90ff1638cc5a43cbe.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697791-1687,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,45L Outdoor Military Tactical Backpack Camping Travel Bag Rucksack Hiking Large,https://www.daraz.com.bd/products/45l-outdoor-military-tactical-backpack-camping-travel-bag-rucksack-hiking-large-i153330012-s1081730745.html?search=1,45L Outdoor Military Tactical Backpack Camping Travel Bag Rucksack Hiking Large,4589,https://static-01.daraz.com.bd/p/8391eeacdacad8b7c0d3f446a4213086.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697658-1677,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,[With/Without Mosquito Net]  300KG 2 Person Outdoor Mosquito Net Hammock Double-people Lifting Furniture Hammock For Outing  Survival Or Travel,https://www.daraz.com.bd/products/withwithout-mosquito-net-300kg-2-person-outdoor-mosquito-net-hammock-double-people-lifting-furniture-hammock-for-outing-survival-or-travel-i153294831-s1081690891.html?search=1,[With/Without Mosquito Net]  300KG 2 Person Outdoor Mosquito Net Hammock Double-people Lifting Furniture Hammock For Outing  Survival Or Travel,3032,https://static-01.daraz.com.bd/p/b28c171e2e605ab36d5cf70d83a0e7d3.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697306-1654,https://www.daraz.com.bd/,Exercise & Fitness,https://www.daraz.com.bd/exercise-fitness/,Hand Grip - Black,https://www.daraz.com.bd/products/hand-grip-black-i154258136-s1083314457.html?search=1,Hand Grip - Black,480,https://static-01.daraz.com.bd/original/06ea0bde65a7e82220656cbdd3bdfbfb.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698402-1749,https://www.daraz.com.bd/,Men Shoes & Clothing,https://www.daraz.com.bd/mens-sports/,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,https://www.daraz.com.bd/products/hig-qulaity-sneakers-men-casual-shoes-men-fashion-sneakers-fly-knit-light-weight-slip-on-men-i150680761-s1077370734.html?search=1,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,510,https://static-01.daraz.com.bd/p/482ade89b33d4d87be7e9abd6964b677.png_720x720q75.jpg_.webp,0,,,,,,,,
1603697290-1653,https://www.daraz.com.bd/,Exercise & Fitness,https://www.daraz.com.bd/exercise-fitness/,Wall Mounted Pull Up Chin Up Bar - Black,https://www.daraz.com.bd/products/wall-mounted-pull-up-chin-up-bar-black-i154244817-s1083302793.html?search=1,Wall Mounted Pull Up Chin Up Bar - Black,2500,https://static-01.daraz.com.bd/p/49f0ac6375db6df4dbd67416fcf3f589.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696960-1629,https://www.daraz.com.bd/,Racket Sports,https://www.daraz.com.bd/racket-sports/,Decathlon TTB 100 40+ 1-Star Table Tennis ball 6-Pack - Orange,https://www.daraz.com.bd/products/decathlon-ttb-100-40-1-star-table-tennis-ball-6-pack-orange-i135598524-s1057634892.html?search=1,Decathlon TTB 100 40+ 1-Star Table Tennis ball 6-Pack - Orange,149,https://static-01.daraz.com.bd/p/cce34606b397016e1211485b10443141.jpg_720x720q75.jpg_.webp,5,,,,,,,,
1603699398-1931,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,5 Way Manual Treadmill,https://www.daraz.com.bd/products/5-way-manual-treadmill-i144034803-s1068544697.html?search=1,5 Way Manual Treadmill,14900,https://static-01.daraz.com.bd/p/3450f17ed1b2e444c6c8fac757231f61.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699040-1869,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,Weight Dumbbel plate 5kg- Blue,https://www.daraz.com.bd/products/weight-dumbbel-plate-5kg-blue-i112248608-s1053104622.html?search=1,Weight Dumbbel plate 5kg- Blue,499,https://static-01.daraz.com.bd/p/d2db0626f74ac2c0b4db45289239dceb.jpg_720x720q75.jpg_.webp,4.2,,,,,,,,
1603699220-1899,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,Beauty Body GYM Smart Fitness,https://www.daraz.com.bd/products/beauty-body-gym-smart-fitness-i152370861-s1080004821.html?search=1,Beauty Body GYM Smart Fitness,830,https://static-01.daraz.com.bd/p/bab68d52d41f33a18f43f6e9b1c8b198.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699008-1860,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,Vinyl Dumbbell 3 Kg with Pair - Red,https://www.daraz.com.bd/products/vinyl-dumbbell-3-kg-with-pair-red-i112658304-s1029592592.html?search=1,Vinyl Dumbbell 3 Kg with Pair - Red,1650,https://static-01.daraz.com.bd/p/600af1cfc78cac472cca101ff702e503.jpg_720x720q75.jpg_.webp,4.6,,,,,,,,
1603696276-1518,https://www.daraz.com.bd/,Camping & Hiking,https://www.daraz.com.bd/camping-hiking/,6Pcs / 4Pcs 0.8L Outdoor Non-stick Cooking Set Water Kettle Pans Bowls Pots Cookware Kit Fits for 2~3 People,https://www.daraz.com.bd/products/6pcs-4pcs-08l-outdoor-non-stick-cooking-set-water-kettle-pans-bowls-pots-cookware-kit-fits-for-23-people-i153460866-s1081968926.html?search=1,6Pcs / 4Pcs 0.8L Outdoor Non-stick Cooking Set Water Kettle Pans Bowls Pots Cookware Kit Fits for 2~3 People,3620,https://static-01.daraz.com.bd/p/3bbab289fd891f6b7823ea7c019901dd.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699354-1921,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,Body Fitness 5 Way Manual Treadmill – Black,https://www.daraz.com.bd/products/body-fitness-5-way-manual-treadmill-black-i101106929-s1015104972.html?search=1,Body Fitness 5 Way Manual Treadmill – Black,14500,https://static-01.daraz.com.bd/p/5f7f9cee5d0e62766c80654c254a956f.jpg_720x720q75.jpg_.webp,3.8,,,,,,,,
1603696718-1593,https://www.daraz.com.bd/,Team Sports,https://www.daraz.com.bd/team-sports/,Durable Professional Basketball Football Soccer Volleyball Carrier Holder Waterproof Sports Backpacks Ball Bag Handbag,https://www.daraz.com.bd/products/durable-professional-basketball-football-soccer-volleyball-carrier-holder-waterproof-sports-backpacks-ball-bag-handbag-i153846056-s1082636481.html?search=1,Durable Professional Basketball Football Soccer Volleyball Carrier Holder Waterproof Sports Backpacks Ball Bag Handbag,1204,https://static-01.daraz.com.bd/p/35851ad10b44a387fb8eb444b4878e43.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603696983-1631,https://www.daraz.com.bd/,Racket Sports,https://www.daraz.com.bd/racket-sports/,RSL Passion 4 Action 3 Badminton Racket,https://www.daraz.com.bd/products/rsl-passion-4-action-3-badminton-racket-i147698495-s1073432521.html?search=1,RSL Passion 4 Action 3 Badminton Racket,720,https://static-01.daraz.com.bd/p/6800287d7389d45566f64618581b6cd4.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698381-1744,https://www.daraz.com.bd/,Men Shoes & Clothing,https://www.daraz.com.bd/mens-sports/,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,https://www.daraz.com.bd/products/hig-qulaity-sneakers-men-casual-shoes-men-fashion-sneakers-fly-knit-light-weight-slip-on-men-i150798837-s1077624772.html?search=1,Hig Qulaity Sneakers Men Casual Shoes Men Fashion Sneakers Fly knit Light weight Slip-on Men,650,https://static-01.daraz.com.bd/p/579a586b644c0ee133782584148debf7.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698522-1774,https://www.daraz.com.bd/,"Boxing, Martial Arts & MMA",https://www.daraz.com.bd/boxing-martial-arts-mma/,"Safety Foam Nunchaku,Sponge Double Truncheon with Stainless Steel Chain for Training",https://www.daraz.com.bd/products/safety-foam-nunchakusponge-double-truncheon-with-stainless-steel-chain-for-training-i133184542-s1054732711.html?search=1,"Safety Foam Nunchaku,Sponge Double Truncheon with Stainless Steel Chain for Training",449,https://static-01.daraz.com.bd/p/2887d7d6a0bed28054e73e127e431d74.jpg_720x720q75.jpg_.webp,5,,,,,,,,
1603699379-1928,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,5 Way Manual Treadmill,https://www.daraz.com.bd/products/5-way-manual-treadmill-i145932277-s1071396681.html?search=1,5 Way Manual Treadmill,16000,https://static-01.daraz.com.bd/p/21ec02c6bc9e2966e247ded539cfb61a.png_720x720q75.jpg_.webp,0,,,,,,,,
1603699313-1911,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,"Pull Reducer, Waist Reducer Body Shaper Trimmer for Reducing Your Waistline and Burn Off Extra Calories, Arm Exercise, Tummy Fat Burner, Body...",https://www.daraz.com.bd/products/pull-reducer-waist-reducer-body-shaper-trimmer-for-reducing-your-waistline-and-burn-off-extra-calories-arm-exercise-tummy-fat-burner-body-i150628244-s1077260374.html?search=1,"Pull Reducer, Waist Reducer Body Shaper Trimmer for Reducing Your Waistline and Burn Off Extra Calories, Arm Exercise, Tummy Fat Burner, Body...",435,https://static-01.daraz.com.bd/p/f72190a71bfb173cc2cf0e11e3c42a35.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699540-1949,https://www.daraz.com.bd/,Treadmills,https://www.daraz.com.bd/treadmills/,DK-40AA Treadmill- Black&Silver,https://www.daraz.com.bd/products/dk-40aa-treadmill-blacksilver-i128642556-s1048480431.html?search=1,DK-40AA Treadmill- Black&Silver,26500,https://static-01.daraz.com.bd/p/2d728b55c5ca7d77da8442f10631e04e.jpg_720x720q75.jpg_.webp,3.6,,,,,,,,
1603696788-1607,https://www.daraz.com.bd/,Racket Sports,https://www.daraz.com.bd/racket-sports/,Decathlon Comfort Badminton Over Grip 3-Pack - Blue Black Orange,https://www.daraz.com.bd/products/decathlon-comfort-badminton-over-grip-3-pack-blue-black-orange-i133520318-s1055276392.html?search=1,Decathlon Comfort Badminton Over Grip 3-Pack - Blue Black Orange,399,https://static-01.daraz.com.bd/p/1a7ab387981ddd799119c226c302ec0a.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699178-1890,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,20 kg Power Twister Bar Arm Shoulder Builder Spring Exercise Chest and Bicep Blaster - Black,https://www.daraz.com.bd/products/20-kg-power-twister-bar-arm-shoulder-builder-spring-exercise-chest-and-bicep-blaster-black-i152520490-s1080332861.html?search=1,20 kg Power Twister Bar Arm Shoulder Builder Spring Exercise Chest and Bicep Blaster - Black,770,https://static-01.daraz.com.bd/p/644372a198aca1226f9e9a792ceb469f.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603697916-1695,https://www.daraz.com.bd/,Outdoor Recreation,https://www.daraz.com.bd/outdoor-activities/,160x200CM/300x300CM 210T Portable Lightweight Outdoor Awning Camping Tent Tarp Shelter Hammock Cover Waterproof Rain Tarp Shelter Sunshade with Bag,https://www.daraz.com.bd/products/160x200cm300x300cm-210t-portable-lightweight-outdoor-awning-camping-tent-tarp-shelter-hammock-cover-waterproof-rain-tarp-shelter-sunshade-with-bag-i153324239-s1081734176.html?search=1,160x200CM/300x300CM 210T Portable Lightweight Outdoor Awning Camping Tent Tarp Shelter Hammock Cover Waterproof Rain Tarp Shelter Sunshade with Bag,1471,https://static-01.daraz.com.bd/p/20d8a5f0951c70a5662f60d4f0e4f85b.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699011-1861,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,1 Pair Foam For Dumbbell Stick,https://www.daraz.com.bd/products/1-pair-foam-for-dumbbell-stick-i122983534-s1043086077.html?search=1,1 Pair Foam For Dumbbell Stick,63,https://static-01.daraz.com.bd/p/728f0fc0c4ee9a01c3871f5331217be8.jpg_720x720q75.jpg_.webp,4.5,,,,,,,,
1603698471-1761,https://www.daraz.com.bd/,"Boxing, Martial Arts & MMA",https://www.daraz.com.bd/boxing-martial-arts-mma/,Orange And Black Rubber Lastex hand Gloves,https://www.daraz.com.bd/products/orange-and-black-rubber-lastex-hand-gloves-i131980058-s1052612935.html?search=1,Orange And Black Rubber Lastex hand Gloves,155,https://static-01.daraz.com.bd/p/fda2269f714133867f6a7634544a427d.jpg_720x720q75.jpg_.webp,4.7,,,,,,,,
1603699268-1905,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,Pull Reducer Body Fitness Shaper & Trimmer,https://www.daraz.com.bd/products/pull-reducer-body-fitness-shaper-trimmer-i149698813-s1076068443.html?search=1,Pull Reducer Body Fitness Shaper & Trimmer,750,https://static-01.daraz.com.bd/p/0a27fdbbaa064499c3f3a2c234edfda8.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603699022-1864,https://www.daraz.com.bd/,Dumbbells,https://www.daraz.com.bd/dumbells/,Dumbbell Plate -  Blue,https://www.daraz.com.bd/products/dumbbell-plate-blue-i145378963-s1070702827.html?search=1,Dumbbell Plate -  Blue,117,https://static-01.daraz.com.bd/p/2c4253e261bbd19a5b38d7783522b915.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603698584-1788,https://www.daraz.com.bd/,"Boxing, Martial Arts & MMA",https://www.daraz.com.bd/boxing-martial-arts-mma/,Full Hand Kitchen Gloves,https://www.daraz.com.bd/products/full-hand-kitchen-gloves-i132334192-s1053278267.html?search=1,Full Hand Kitchen Gloves,85,https://static-01.daraz.com.bd/p/b406b5e7bb9521d89a9c9aedc6bed983.jpg_720x720q75.jpg_.webp,5,,,,,,,,
1603699111-1878,https://www.daraz.com.bd/,Fitness Accessories,https://www.daraz.com.bd/weights-accessories/,Gym Exercise Ball with Pumper For Body Fitness yoga Ball,https://www.daraz.com.bd/products/gym-exercise-ball-with-pumper-for-body-fitness-yoga-ball-i147896382-s1073688824.html?search=1,Gym Exercise Ball with Pumper For Body Fitness yoga Ball,1000,https://static-01.daraz.com.bd/p/d3101fe2f6948a6447364cd40a1d05ca.jpg_720x720q75.jpg_.webp,0,,,,,,,,
